features_suite,features_bedroom,total_area,original_address_neighborhood,state_name,features_garage,features_bathroom,city_raw,transaction_sale,original_address_longitude,original_address_latitude,sqrmeter_price_area_sale
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,140000.0,-43.0870152,-22.8813,2692.3076923076924
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,3333.3333333333335
0,2,50.0,Rio do Ouro,Rio de Janeiro,1,1,Niterói,120000.0,-42.9942978,-22.8982316,2400.0
0,2,66.0,Largo Do Barradas,Rio de Janeiro,1,1,Niterói,200000.0,-43.1044755,-22.8732145,3030.3030303030305
0,2,55.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,160000.0,-43.0985184,-22.8987588,2909.090909090909
0,2,60.0,Ingá,Rio de Janeiro,1,1,Niterói,150000.0,-43.1222477,-22.9038413,2500.0
0,2,63.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,3174.6031746031745
0,2,80.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,2500.0
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,155000.0,-43.0870152,-22.8813,2818.181818181818
0,1,58.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,190000.0,-43.0481813,-22.8768738,3275.862068965517
0,2,50.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,169000.0,-43.0854509,-22.8991207,3380.0
0,1,62.0,Ingá,Rio de Janeiro,1,1,Niterói,155000.0,-43.1179818,-22.8997619,2500.0
0,2,55.0,Fonseca,Rio de Janeiro,0,1,Niterói,195000.0,-43.0870152,-22.8813,3545.4545454545455
0,2,53.0,Fonseca,Rio de Janeiro,1,1,Niterói,130000.0,-43.0870152,-22.8813,2452.830188679245
0,2,53.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3113.2075471698113
0,2,84.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,2142.8571428571427
0,2,86.0,Maceió,Rio de Janeiro,1,2,Niterói,180000.0,-43.068947,-22.913055,2093.0232558139537
0,2,60.0,Ingá,Rio de Janeiro,1,2,Niterói,195000.0,-43.1222477,-22.9038413,3250.0
0,1,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,160000.0,-43.0870152,-22.8813,3076.923076923077
0,1,49.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0870152,-22.8813,3061.2244897959185
0,2,58.0,Fonseca,Rio de Janeiro,1,1,Niterói,155000.0,-43.0870152,-22.8813,2672.4137931034484
0,1,60.0,Itaipu,Rio de Janeiro,1,1,Niterói,195000.0,-43.0291246,-22.9561305,3250.0
0,2,68.0,Fonseca,Rio de Janeiro,1,2,Niterói,150000.0,-43.0870152,-22.8813,2205.8823529411766
0,2,69.0,Fonseca,Rio de Janeiro,1,1,Niterói,175000.0,-43.0870152,-22.8813,2536.231884057971
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,120000.0,-43.0870152,-22.8813,2181.818181818182
0,2,59.0,Fonseca,Rio de Janeiro,1,1,Niterói,159900.0,-43.0870152,-22.8813,2710.169491525424
0,2,60.0,Maceió,Rio de Janeiro,1,1,Niterói,187000.0,-43.068947,-22.913055,3116.6666666666665
0,2,44.0,Fonseca,Rio de Janeiro,1,1,Niterói,185000.0,-43.0870152,-22.8813,4204.545454545455
0,2,68.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,2794.1176470588234
0,1,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3000.0
0,2,65.0,Fonseca,Rio de Janeiro,0,2,Niterói,170000.0,-43.0870152,-22.8813,2615.3846153846152
0,2,60.0,Barreto,Rio de Janeiro,0,1,Niterói,200000.0,-43.1000525,-22.8649766,3333.3333333333335
0,1,45.0,Centro,Rio de Janeiro,0,1,Niterói,130000.0,-43.1188789,-22.8909475,2888.8888888888887
0,1,58.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,3448.2758620689656
0,2,51.0,Ingá,Rio de Janeiro,1,2,Niterói,135000.0,-43.1222477,-22.9038413,2647.0588235294117
0,2,53.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3113.2075471698113
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,190000.0,-43.0985184,-22.8987588,3166.6666666666665
0,1,45.0,Fonseca,Rio de Janeiro,1,1,Niterói,160000.0,-43.0870152,-22.8813,3555.5555555555557
0,2,84.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,2142.8571428571427
0,2,55.0,Ingá,Rio de Janeiro,1,1,Niterói,170000.0,-43.1222477,-22.9038413,3090.909090909091
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3300.0
0,2,76.0,Badu,Rio de Janeiro,1,2,Niterói,200000.0,-43.0590333,-22.9118839,2631.5789473684213
0,1,40.0,Centro,Rio de Janeiro,0,1,Niterói,190000.0,-43.1188789,-22.8909475,4750.0
0,1,28.0,Centro,Rio de Janeiro,0,1,Niterói,135000.0,-43.1188789,-22.8909475,4821.428571428572
0,1,30.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.119496,-22.8929029,5000.0
0,1,35.0,Centro,Rio de Janeiro,0,1,Niterói,198000.0,-43.1785521,-22.9117544,5657.142857142857
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,191000.0,-43.0985184,-22.8987588,3183.3333333333335
0,2,79.0,Fonseca,Rio de Janeiro,0,1,Niterói,200000.0,-43.0870152,-22.8813,2531.6455696202534
0,2,72.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,2777.777777777778
0,1,50.0,Centro,Rio de Janeiro,0,1,Niterói,190000.0,-43.1188789,-22.8909475,3800.0
0,2,70.0,Centro,Rio de Janeiro,0,2,Niterói,199000.0,-43.1188789,-22.8909475,2842.8571428571427
0,1,42.0,Centro,Rio de Janeiro,0,1,Niterói,180000.0,-43.1188789,-22.8909475,4285.714285714285
0,2,86.0,Icaraí,Rio de Janeiro,0,1,Niterói,600000.0,-43.109539,-22.909212,6976.7441860465115
1,2,80.0,Boa Viagem,Rio de Janeiro,1,2,Niterói,550000.0,-43.130967,-22.905276,6875.0
1,3,112.0,Ingá,Rio de Janeiro,2,3,Niterói,749000.0,-43.127404,-22.903313,6687.5
0,1,64.0,Icaraí,Rio de Janeiro,0,1,Niterói,500000.0,-43.107414,-22.902604,7812.5
1,2,74.0,Icaraí,Rio de Janeiro,1,1,Niterói,680000.0,-43.103775,-22.902066,9189.18918918919
1,2,80.0,Icaraí,Rio de Janeiro,1,3,Niterói,649000.0,-43.111599,-22.904536,8112.5
1,2,66.0,Santa Rosa,Rio de Janeiro,1,3,Niterói,540000.0,-43.099171,-22.897656,8181.818181818182
0,1,48.0,Engenhoca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0968135,-22.8632411,3437.5
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0971476,-22.8828938,2500.0
0,2,75.0,Fonseca,Rio de Janeiro,1,1,Niterói,160000.0,-43.0870152,-22.8813,2133.3333333333335
1,1,50.0,Icaraí,Rio de Janeiro,1,2,Niterói,680000.0,-43.113451,-22.901426,13600.0
0,2,54.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0914786,-22.8988811,3333.3333333333335
0,2,75.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0867495,-22.875949,2000.0
0,2,58.0,Largo Do Barradas,Rio de Janeiro,1,1,Niterói,150000.0,-43.1061537,-22.8752396,2586.206896551724
0,1,26.0,Centro,Rio de Janeiro,0,1,Niterói,115000.0,-43.1188789,-22.8909475,4423.076923076923
0,2,65.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2769.230769230769
0,2,72.0,Maceió,Rio de Janeiro,1,2,Niterói,199000.0,-43.068947,-22.913055,2763.8888888888887
0,2,67.0,Maria Paula,Rio de Janeiro,1,2,Niterói,190000.0,-43.0316339,-22.8812493,2835.820895522388
0,2,44.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3750.0
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,170000.0,-43.0870152,-22.8813,2833.3333333333335
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,3272.7272727272725
0,2,70.0,Fonseca,Rio de Janeiro,0,1,Niterói,185000.0,-43.0870152,-22.8813,2642.8571428571427
0,2,63.0,São Lourenço,Rio de Janeiro,0,2,Niterói,200000.0,-43.1086433,-22.8858794,3174.6031746031745
0,2,76.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,190000.0,-43.0481813,-22.8768738,2500.0
0,2,65.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2769.230769230769
0,2,62.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2903.2258064516127
0,2,55.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,170000.0,-43.0985184,-22.8987588,3090.909090909091
0,2,55.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,170000.0,-43.0985184,-22.8987588,3090.909090909091
0,2,65.0,Fonseca,Rio de Janeiro,1,2,Niterói,190000.0,-43.0936703,-22.8809042,2923.076923076923
0,2,51.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,200000.0,-43.0985184,-22.8987588,3921.5686274509803
0,2,58.0,Rio do Ouro,Rio de Janeiro,0,1,Niterói,180000.0,-42.9942978,-22.8982316,3103.448275862069
0,1,49.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,4081.6326530612246
0,2,65.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2769.230769230769
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,3000.0
0,3,55.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,199000.0,-43.0985184,-22.8987588,3618.181818181818
0,1,37.0,Santana,Rio de Janeiro,1,1,Niterói,190000.0,-43.1088724,-22.8826339,5135.135135135135
0,2,50.0,Barreto,Rio de Janeiro,1,1,Niterói,120000.0,-43.1000525,-22.8649766,2400.0
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3653.846153846154
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,195000.0,-43.0870152,-22.8813,3250.0
0,2,71.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,2816.9014084507044
0,1,45.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,4000.0
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3653.846153846154
0,2,59.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3220.3389830508477
0,2,65.0,Engenhoca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0963254,-22.8759744,2923.076923076923
0,0,30.0,Centro,Rio de Janeiro,0,1,Niterói,100000.0,-43.1188789,-22.8909475,3333.3333333333335
0,1,35.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.118837,-22.8937892,4285.714285714285
0,1,28.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.1209044,-22.894193,5357.142857142857
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,195000.0,-43.0870152,-22.8813,3750.0
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,4000.0
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,4000.0
0,2,50.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,170000.0,-43.0985184,-22.8987588,3400.0
0,2,50.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,199000.0,-43.0985184,-22.8987588,3980.0
0,2,69.0,Fonseca,Rio de Janeiro,0,1,Niterói,175000.0,-43.0870152,-22.8813,2536.231884057971
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,3000.0
0,2,50.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,170000.0,-43.0985184,-22.8987588,3400.0
0,2,45.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,160000.0,-43.0985184,-22.8987588,3555.5555555555557
0,1,45.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,4000.0
0,1,38.0,Barreto,Rio de Janeiro,1,1,Niterói,166000.0,-43.1000525,-22.8649766,4368.421052631579
0,2,68.0,Fonseca,Rio de Janeiro,1,1,Niterói,185000.0,-43.0831783,-22.8832008,2720.5882352941176
0,1,50.0,Centro,Rio de Janeiro,0,1,Niterói,180000.0,-43.1231491,-22.8864331,3600.0
0,2,60.0,Ingá,Rio de Janeiro,1,1,Niterói,180000.0,-43.1222477,-22.9038413,3000.0
0,2,51.0,Fonseca,Rio de Janeiro,1,1,Niterói,180000.0,-43.0870152,-22.8813,3529.4117647058824
0,1,40.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1252758,-22.8853843,5000.0
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3300.0
0,3,70.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,2857.1428571428573
0,1,48.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,4166.666666666667
0,1,58.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,150000.0,-43.0481813,-22.8768738,2586.206896551724
0,1,41.0,Rio do Ouro,Rio de Janeiro,1,1,Niterói,140000.0,-42.9942978,-22.8982316,3414.6341463414633
0,1,58.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,190000.0,-43.0481813,-22.8768738,3275.862068965517
0,2,55.0,Ingá,Rio de Janeiro,1,1,Niterói,160000.0,-43.1222477,-22.9038413,2909.090909090909
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,170000.0,-43.0870152,-22.8813,3269.230769230769
0,2,58.0,Fonseca,Rio de Janeiro,1,1,Niterói,185000.0,-43.0870152,-22.8813,3189.655172413793
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,4000.0
0,2,68.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,2794.1176470588234
0,2,44.0,Fonseca,Rio de Janeiro,1,1,Niterói,120000.0,-43.0870152,-22.8813,2727.2727272727275
0,2,47.0,Fonseca,Rio de Janeiro,1,1,Niterói,140000.0,-43.0870152,-22.8813,2978.723404255319
0,1,53.0,Fonseca,Rio de Janeiro,1,1,Niterói,170000.0,-43.0870152,-22.8813,3207.5471698113206
0,2,56.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3392.8571428571427
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,3636.3636363636365
0,1,59.0,Fátima,Rio de Janeiro,0,1,Niterói,195000.0,-43.1111531,-22.893735,3305.084745762712
0,1,55.0,Centro,Rio de Janeiro,0,1,Niterói,180000.0,-43.1188789,-22.8909475,3272.7272727272725
0,2,65.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2769.230769230769
0,2,60.0,Barreto,Rio de Janeiro,1,1,Niterói,200000.0,-43.1000525,-22.8649766,3333.3333333333335
0,2,55.0,Ingá,Rio de Janeiro,1,1,Niterói,170000.0,-43.1222477,-22.9038413,3090.909090909091
0,2,69.0,Fonseca,Rio de Janeiro,0,1,Niterói,175000.0,-43.0870152,-22.8813,2536.231884057971
0,2,60.0,Maria Paula,Rio de Janeiro,1,1,Niterói,150000.0,-43.0316339,-22.8812493,2500.0
0,2,62.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,180000.0,-43.0985184,-22.8987588,2903.2258064516127
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,185000.0,-43.0870152,-22.8813,3557.6923076923076
0,2,70.0,Fonseca,Rio de Janeiro,0,1,Niterói,165000.0,-43.0920845,-22.8812083,2357.1428571428573
0,2,50.0,Santana,Rio de Janeiro,1,1,Niterói,155000.0,-43.1052383,-22.8727651,3100.0
0,2,55.0,Barreto,Rio de Janeiro,1,1,Niterói,199000.0,-43.1091218,-22.8736433,3618.181818181818
0,2,80.0,Fonseca,Rio de Janeiro,1,1,Niterói,163900.0,-43.0832877,-22.8839554,2048.75
0,3,98.0,Fonseca,Rio de Janeiro,1,2,Niterói,190000.0,-43.0870152,-22.8813,1938.7755102040817
0,3,90.0,Fonseca,Rio de Janeiro,1,1,Niterói,195000.0,-43.0870152,-22.8813,2166.6666666666665
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,200000.0,-43.0870152,-22.8813,3636.3636363636365
0,2,55.0,Sapê,Rio de Janeiro,1,1,Niterói,160000.0,-43.0612542,-22.8983266,2909.090909090909
0,2,81.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,200000.0,-43.0481813,-22.8768738,2469.135802469136
0,1,49.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,4081.6326530612246
0,1,58.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,165000.0,-43.0481813,-22.8768738,2844.8275862068967
0,1,61.0,Centro,Rio de Janeiro,0,1,Niterói,165000.0,-43.1114856,-22.8816182,2704.9180327868853
0,2,58.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,200000.0,-43.0985184,-22.8987588,3448.2758620689656
0,2,65.0,Barreto,Rio de Janeiro,1,1,Niterói,120000.0,-43.1000525,-22.8649766,1846.1538461538462
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,155000.0,-43.0870152,-22.8813,2818.181818181818
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,140000.0,-43.0870152,-22.8813,2800.0
0,2,76.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,200000.0,-43.0481813,-22.8768738,2631.5789473684213
0,3,59.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,190000.0,-43.0990289,-22.8904148,3220.3389830508477
0,2,48.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0944049,-22.8766642,3125.0
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,179000.0,-43.0985184,-22.8987588,2983.3333333333335
0,2,55.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,190000.0,-43.0985184,-22.8987588,3454.5454545454545
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,179000.0,-43.0985184,-22.8987588,2983.3333333333335
0,2,58.0,Rio do Ouro,Rio de Janeiro,0,1,Niterói,180000.0,-42.9942978,-22.8982316,3103.448275862069
0,2,52.0,Santa Rosa,Rio de Janeiro,0,1,Niterói,120000.0,-43.0985184,-22.8987588,2307.6923076923076
0,2,63.0,São Lourenço,Rio de Janeiro,0,2,Niterói,200000.0,-43.1086433,-22.8858794,3174.6031746031745
0,2,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,170000.0,-43.0870152,-22.8813,3269.230769230769
0,2,50.0,Rio do Ouro,Rio de Janeiro,1,1,Niterói,120000.0,-42.9942978,-22.8982316,2400.0
0,2,75.0,Fonseca,Rio de Janeiro,1,2,Niterói,150000.0,-43.0867495,-22.875949,2000.0
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3800.0
0,2,81.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,200000.0,-43.0481813,-22.8768738,2469.135802469136
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,200000.0,-43.0985184,-22.8987588,3333.3333333333335
0,2,45.0,Largo da Batalha,Rio de Janeiro,0,1,Niterói,175000.0,-43.0692625,-22.9057046,3888.8888888888887
0,3,60.0,Maceió,Rio de Janeiro,1,1,Niterói,195000.0,-43.068947,-22.913055,3250.0
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,195000.0,-43.0870152,-22.8813,3250.0
0,1,52.0,Fonseca,Rio de Janeiro,1,1,Niterói,140000.0,-43.1043358,-22.8807659,2692.3076923076924
0,1,26.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.1207462,-22.8943277,5769.2307692307695
0,2,65.0,Ingá,Rio de Janeiro,1,1,Niterói,200000.0,-43.1179818,-22.8997619,3076.923076923077
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,145000.0,-43.0870152,-22.8813,2636.3636363636365
0,2,40.0,Barreto,Rio de Janeiro,1,1,Niterói,150000.0,-43.1020139,-22.86601,3750.0
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,160000.0,-43.0971922,-22.8829184,2666.6666666666665
0,2,54.0,Fonseca,Rio de Janeiro,2,1,Niterói,200000.0,-43.0958368,-22.8844581,3703.703703703704
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,179000.0,-43.0985184,-22.8987588,2983.3333333333335
0,2,50.0,Tenente Jardim,Rio de Janeiro,0,1,Niterói,95000.0,-43.0853582,-22.8640893,1900.0
0,2,50.0,Fonseca,Rio de Janeiro,1,1,Niterói,199000.0,-43.0870152,-22.8813,3980.0
0,2,70.0,Fonseca,Rio de Janeiro,0,1,Niterói,185000.0,-43.0870152,-22.8813,2642.8571428571427
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,170000.0,-43.0870152,-22.8813,2833.3333333333335
0,2,44.0,Fonseca,Rio de Janeiro,1,1,Niterói,165000.0,-43.0870152,-22.8813,3750.0
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,160000.0,-43.0985184,-22.8987588,2666.6666666666665
0,2,60.0,Santa Rosa,Rio de Janeiro,1,1,Niterói,200000.0,-43.0985184,-22.8987588,3333.3333333333335
0,2,60.0,Fonseca,Rio de Janeiro,1,1,Niterói,190000.0,-43.0870152,-22.8813,3166.6666666666665
0,2,54.0,Caramujo,Rio de Janeiro,1,1,Niterói,150000.0,-43.0644088,-22.8882102,2777.777777777778
0,2,56.0,Fonseca,Rio de Janeiro,1,1,Niterói,175000.0,-43.0870152,-22.8813,3125.0
0,0,30.0,Centro,Rio de Janeiro,0,1,Niterói,100000.0,-43.1188789,-22.8909475,3333.3333333333335
0,2,51.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,190000.0,-43.0481813,-22.8768738,3725.4901960784314
0,2,60.0,Venda da Cruz,Rio de Janeiro,1,1,Niterói,114000.0,-43.088999,-22.86055,1900.0
0,1,49.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0870152,-22.8813,3061.2244897959185
0,2,64.0,Fonseca,Rio de Janeiro,1,1,Niterói,140000.0,-43.0870152,-22.8813,2187.5
0,1,58.0,Santa Bárbara,Rio de Janeiro,1,1,Niterói,150000.0,-43.0481813,-22.8768738,2586.206896551724
0,3,110.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,180000.0,-43.0985184,-22.8987588,1636.3636363636363
0,1,59.0,Fátima,Rio de Janeiro,0,1,Niterói,195000.0,-43.1111531,-22.893735,3305.084745762712
0,2,65.0,Fonseca,Rio de Janeiro,1,1,Niterói,177000.0,-43.0870152,-22.8813,2723.076923076923
0,2,55.0,Fonseca,Rio de Janeiro,1,1,Niterói,150000.0,-43.0870152,-22.8813,2727.2727272727275
0,2,57.0,Fonseca,Rio de Janeiro,0,1,Niterói,170000.0,-43.0870152,-22.8813,2982.4561403508774
0,2,65.0,Fonseca,Rio de Janeiro,0,1,Niterói,165000.0,-43.0870152,-22.8813,2538.4615384615386
0,1,30.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.1185013,-22.892717,5000.0
0,2,50.0,Largo da Batalha,Rio de Janeiro,1,1,Niterói,175000.0,-42.9893341,-22.8863144,3500.0
0,2,57.0,Fonseca,Rio de Janeiro,0,1,Niterói,200000.0,-43.0870152,-22.8813,3508.7719298245615
0,1,50.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,4000.0
0,1,50.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,4000.0
0,0,53.0,Fonseca,Rio de Janeiro,1,0,Niterói,200000.0,-43.0870152,-22.8813,3773.5849056603774
0,2,70.0,Centro,Rio de Janeiro,0,1,Niterói,200000.0,-43.1188789,-22.8909475,2857.1428571428573
0,2,55.0,Fonseca,Rio de Janeiro,0,1,Niterói,160000.0,-43.084188,-22.8784061,2909.090909090909
0,1,44.0,Piratininga,Rio de Janeiro,0,1,Niterói,85000.0,-43.0781217,-22.9533882,1931.8181818181818
0,3,120.0,Boa Viagem,Rio de Janeiro,2,3,Niterói,850000.0,-43.1316986,-22.9070759,7083.333333333333
0,1,26.0,Centro,Rio de Janeiro,0,1,Niterói,150000.0,-43.1207515,-22.8941569,5769.2307692307695
0,2,75.0,Centro,Rio de Janeiro,0,1,Niterói,290000.0,-43.1226242,-22.8888541,3866.6666666666665
0,2,60.0,Centro,Rio de Janeiro,1,1,Niterói,445000.0,-43.113325,-22.8926272,7416.666666666667
0,2,70.0,Centro,Rio de Janeiro,0,1,Niterói,280000.0,-43.1223578,-22.8859956,4000.0
0,2,90.0,Itaipu,Rio de Janeiro,1,2,Niterói,550000.0,-43.0291246,-22.9561305,6111.111111111111
0,1,40.0,Piratininga,Rio de Janeiro,0,1,Niterói,550000.0,-43.0781217,-22.9533882,13750.0
0,2,80.0,Ingá,Rio de Janeiro,1,0,Niterói,440000.0,-43.1222477,-22.9038413,5500.0
0,2,85.0,Icaraí,Rio de Janeiro,0,1,Niterói,550000.0,-43.1077957,-22.909071,6470.588235294118
0,2,82.0,Santa Rosa,Rio de Janeiro,1,3,Niterói,549000.0,-43.0978012,-22.8994007,6695.121951219512
0,4,310.0,Icaraí,Rio de Janeiro,1,2,Niterói,1300000.0,-43.1144485,-22.9022827,4193.548387096775
0,2,67.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,530000.0,-43.0969009,-22.8979874,7910.44776119403
0,2,70.0,Icaraí,Rio de Janeiro,1,1,Niterói,550000.0,-43.1062646,-22.9071581,7857.142857142857
0,2,76.0,São Domingos,Rio de Janeiro,1,2,Niterói,550000.0,-43.129895,-22.8996998,7236.8421052631575
3,4,210.0,Icaraí,Rio de Janeiro,2,4,Niterói,1370000.0,-43.101467,-22.908379,6523.809523809524
0,3,100.0,Vital Brazil,Rio de Janeiro,0,2,Niterói,790000.0,-43.098587,-22.904673,7900.0
0,2,58.0,Ingá,Rio de Janeiro,0,1,Niterói,400000.0,-43.1181026,-22.9004391,6896.551724137931
0,3,120.0,Icaraí,Rio de Janeiro,0,2,Niterói,420000.0,-43.1052666,-22.9114799,3500.0
0,2,77.0,Santa Rosa,Rio de Janeiro,1,2,Niterói,420000.0,-43.0994759,-22.8994617,5454.545454545455
0,3,140.0,Icaraí,Rio de Janeiro,2,3,Niterói,1260000.0,-43.1152229,-22.8858967,9000.0
0,2,60.0,Icaraí,Rio de Janeiro,0,1,Niterói,420000.0,-43.1103646,-22.905408,7000.0
